💓专享卫视,#genre#
(519),http://61.221.215.25:8800/hls/41/index.m3u8
(514),http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
(500),http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
(515),http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
(501),http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
(502),http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
(520),http://61.221.215.25:8800/hls/47/index.m3u8
(526),http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
(527),https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
(498),http://61.221.215.25:8800/hls/56/index.m3u8
(516),http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
(521),http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
(518),http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
(517),http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
(499),http://222.128.55.152:9080/live/hy.m3u8
(512),http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
(509),http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
(510),http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
(524),http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
(522),http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
(523),http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
(525),http://61.221.215.25:8800/hls/48/index.m3u8
(530),https://cdn8.163189.xyz/live/lhkt/stream.m3u8
(531),https://cdn8.163189.xyz/live/lhrh/stream.m3u8
(528),https://cdn8.163189.xyz/live/lhdy/stream.m3u8
(529),https://cdn8.163189.xyz/live/lhjd/stream.m3u8
💓国外（科学）📶,#genre#
(632),https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_3_1464000.m3u8
(633),https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_3_1464000.m3u8
💓港澳台📶,#genre#
(431),http://bziyunshao.synology.me:8891/bysid/76
(429),http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
(430),http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
(432),http://bziyunshao.synology.me:8891/bysid/77
(433),http://bziyunshao.synology.me:8891/bysid/78
(494),http://cdn.163189.xyz/live/hoy/stream.m3u8
(479),http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
(480),http://php.jdshipin.com/PLTV/iptv.php?id=rthk31
(482),http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
(483),http://php.jdshipin.com/PLTV/iptv.php?id=rthk32
(486),https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
(485),http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
(487),https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
(488),https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
(415),http://php.jdshipin.com/PLTV/iptv.php?id=viutv2
(495),http://cdn9.163189.xyz/smt1.1.php?id=Aodhd
(449),http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
(450),http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
(451),http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
(476),http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
(464),http://php.jdshipin.com/TVOD/iptv.php?id=as
(466),http://php.jdshipin.com/PLTV/iptv.php?id=asam
(473),http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
(463),http://php.jdshipin.com/TVOD/iptv.php?id=asam
(478),http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
(474),http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
(477),http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
(465),http://php.jdshipin.com/PLTV/iptv.php?id=as
(468),http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
(453),http://utv1.hqtvzb.com:9999/hls/world.m3u8
(418),http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
(416),http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8
(417),http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/02.m3u8
(428),https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
(462),http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$LR•IPV4『线路11』
(452),http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
(458),http://zhibo.hkstv.tv/livestream/mutfysrq.flv
(459),http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
(460),http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8$LR•IPV4『线路2』
(461),http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0$LR•IPV4『线路5』
(434),https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
更新时间,#genre#
(9),https://cmc-ono.amagi.tv/playlist1080_p.m3u8
(10),http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
(8),http://61.221.215.25:8800/hls/49/index.m3u8
(6),https://lotus.stingray.com/manifest/cmusic-cme004-montreal/samsungtvplus/dee3e3af-2706-3e77-a952-91b99f6d1819/5711200/manifest.m3u8
(5),http://em.21dtv.com/songs/60152864.mkv
(12),https://ocko-live.ssl.cdn.cra.cz/channels/ocko/playlist/cze/live_hq.m3u8
(14),https://ocko-live.ssl.cdn.cra.cz/channels/ocko_expres/playlist/cze/live_hq.m3u8
(13),https://ocko-live.ssl.cdn.cra.cz/channels/ocko_gold/playlist/cze/live_hq.m3u8
